2/20/2020 	 10:33:05 AM 
 This file comes from Vt only measurement 	 1.000000E+0 
 Voltage Sensitivity 	 0.000000E+0 
 Sampling rate 	 1000 
 Number of samples per channel 	 -1 
 No filter from Labview 	 	 	 
 	 
 ***End_of_Header*** 
 	 Time 	  Voltage 	 Filtered Voltage 	 
	48.010000	0.377809
	48.011000	0.358019
	48.012000	0.447887
	48.013000	0.418039
	48.014000	0.387867
	48.015000	0.371970
	48.016000	0.284373
	48.017000	0.207807
	48.018000	0.167578
	48.019000	0.151681
	48.020000	0.190937
	48.021000	0.212349
	48.022000	0.218189
	48.023000	0.165307
	48.024000	0.145192
	48.025000	0.174715
	48.026000	0.279507
	48.027000	0.280480
	48.028000	0.313896
	48.029000	0.310328
	48.030000	0.313572
	48.031000	0.340500
	48.032000	0.365805
	48.033000	0.387218
	48.034000	0.434585
	48.035000	0.429394
	48.036000	0.446913
	48.037000	0.429718
	48.038000	0.418039
	48.039000	0.376836
	48.040000	0.262636
	48.041000	0.224678
	48.042000	0.191261
	48.043000	0.158494
	48.044000	0.140974
	48.045000	0.154600
	48.046000	0.117291
	48.047000	0.145192
	48.048000	0.241224
	48.049000	0.293457
	48.050000	0.372294
	48.051000	0.403439
	48.052000	0.494929
	48.053000	0.514071
	48.054000	0.521533
	48.055000	0.462810
	48.056000	0.389489
	48.057000	0.313248
	48.058000	0.251930
	48.059000	0.207158
	48.060000	0.186070
	48.061000	0.128970
	48.062000	0.109504
	48.063000	0.083226
	48.064000	0.054351
	48.065000	0.138703
	48.066000	0.206185
	48.067000	0.226300
	48.068000	0.285671
	48.069000	0.317465
	48.070000	0.372943
	48.071000	0.391111
	48.072000	0.370996
	48.073000	0.373592
	48.074000	0.441074
	48.075000	0.428096
	48.076000	0.395004
	48.077000	0.359966
	48.078000	0.314545
	48.079000	0.296377
	48.080000	0.281129
	48.081000	0.217540
	48.082000	0.225327
	48.083000	0.235384
	48.084000	0.175689
	48.085000	0.133512
	48.086000	0.198399
	48.087000	0.249010
	48.088000	0.271720
	48.089000	0.270747
	48.090000	0.300919
	48.091000	0.278858
	48.092000	0.325251
	48.093000	0.327847
	48.094000	0.331091
	48.095000	0.344393
	48.096000	0.327198
	48.097000	0.335309
	48.098000	0.362237
	48.099000	0.348286
	48.100000	0.346988
	48.101000	0.348286
	48.102000	0.335958
	48.103000	0.331416
	48.104000	0.350233
	48.105000	0.337580
	48.106000	0.299946
	48.107000	0.295079
	48.108000	0.322656
	48.109000	0.355424
	48.110000	0.384298
	48.111000	0.399871
	48.112000	0.426799
	48.113000	0.410901
	48.114000	0.367103
	48.115000	0.319412
	48.116000	0.288266
	48.117000	0.255823
	48.118000	0.189964
	48.119000	0.145841
	48.120000	0.214296
	48.121000	0.177960
	48.122000	0.111127
	48.123000	0.112424
	48.124000	0.164658
	48.125000	0.207158
	48.126000	0.283075
	48.127000	0.289240
	48.128000	0.347637
	48.129000	0.335958
	48.130000	0.300919
	48.131000	0.300270
	48.132000	0.316492
	48.133000	0.293133
	48.134000	0.273018
	48.135000	0.269125
	48.136000	0.255823
	48.137000	0.229869
	48.138000	0.239926
	48.139000	0.271071
	48.140000	0.256472
	48.141000	0.246090
	48.142000	0.259392
	48.143000	0.289888
	48.144000	0.331740
	48.145000	0.337580
	48.146000	0.331740
	48.147000	0.348286
	48.148000	0.371321
	48.149000	0.368725
	48.150000	0.372294
	48.151000	0.422905
	48.152000	0.413821
	48.153000	0.387867
	48.154000	0.359317
	48.155000	0.316816
	48.156000	0.243495
	48.157000	0.232464
	48.158000	0.223056
	48.159000	0.251281
	48.160000	0.237331
	48.161000	0.187692
	48.162000	0.200670
	48.163000	0.193857
	48.164000	0.230842
	48.165000	0.277560
	48.166000	0.285022
	48.167000	0.261987
	48.168000	0.302217
	48.169000	0.371321
	48.170000	0.395329
	48.171000	0.398897
	48.172000	0.420310
	48.173000	0.370996
	48.174000	0.344717
	48.175000	0.333687
	48.176000	0.340824
	48.177000	0.330767
	48.178000	0.341149
	48.179000	0.293457
	48.180000	0.267827
	48.181000	0.249659
	48.182000	0.233437
	48.183000	0.220785
	48.184000	0.223704
	48.185000	0.202941
	48.186000	0.200345
	48.187000	0.164009
	48.188000	0.178284
	48.189000	0.270747
	48.190000	0.292159
	48.191000	0.352504
	48.192000	0.467677
	48.193000	0.451455
	48.194000	0.439127
	48.195000	0.397600
	48.196000	0.344717
	48.197000	0.285346
	48.198000	0.260365
	48.199000	0.209754
	48.200000	0.156547
	48.201000	0.136432
	48.202000	0.094905
	48.203000	0.201643
	48.204000	0.301244
	48.205000	0.299946
	48.206000	0.347962
	48.207000	0.370023
	48.208000	0.354775
	48.209000	0.343744
	48.210000	0.330442
	48.211000	0.305786
	48.212000	0.282751
	48.213000	0.247712
	48.214000	0.203914
	48.215000	0.246739
	48.216000	0.245441
	48.217000	0.200670
	48.218000	0.253877
	48.219000	0.273018
	48.220000	0.297026
	48.221000	0.296053
	48.222000	0.287617
	48.223000	0.264583
	48.224000	0.281453
	48.225000	0.275613
	48.226000	0.282751
	48.227000	0.288266
	48.228000	0.303839
	48.229000	0.315194
	48.230000	0.335633
	48.231000	0.315194
	48.232000	0.325251
	48.233000	0.336931
	48.234000	0.355099
	48.235000	0.349908
	48.236000	0.333038
	48.237000	0.319412
	48.238000	0.305786
	48.239000	0.281129
	48.240000	0.236682
	48.241000	0.247712
	48.242000	0.282751
	48.243000	0.298324
	48.244000	0.327847
	48.245000	0.375863
	48.246000	0.424203
	48.247000	0.502067
	48.248000	0.610102
	48.249000	0.590961
	48.250000	0.563384
	48.251000	0.467353
	48.252000	0.375863
	48.253000	0.282102
	48.254000	0.218513
	48.255000	0.138054
	48.256000	0.087119
	48.257000	0.125402
	48.258000	0.103989
	48.259000	0.094581
	48.260000	0.116966
	48.261000	0.164982
	48.262000	0.372943
	48.263000	0.451455
	48.264000	0.442047
	48.265000	0.389489
	48.266000	0.312923
	48.267000	0.336931
	48.268000	0.251281
	48.269000	0.217540
	48.270000	0.184773
	48.271000	0.143245
	48.272000	0.098474
	48.273000	0.044943
	48.274000	0.107558
	48.275000	0.210403
	48.276000	0.299621
	48.277000	0.332389
	48.278000	0.383974
	48.279000	0.383649
	48.280000	0.407008
	48.281000	0.388191
	48.282000	0.355748
	48.283000	0.311301
	48.284000	0.281129
	48.285000	0.249983
	48.286000	0.233113
	48.287000	0.161414
	48.288000	0.092310
	48.289000	0.144219
	48.290000	0.181853
	48.291000	0.217865
	48.292000	0.312599
	48.293000	0.318114
	48.294000	0.322656
	48.295000	0.324927
	48.296000	0.318763
	48.297000	0.317141
	48.298000	0.327847
	48.299000	0.316816
	48.300000	0.284373
	48.301000	0.278858
	48.302000	0.286320
	48.303000	0.288266
	48.304000	0.284698
	48.305000	0.287293
	48.306000	0.286969
	48.307000	0.290862
	48.308000	0.295404
	48.309000	0.297026
	48.310000	0.308381
	48.311000	0.318438
	48.312000	0.324927
	48.313000	0.321683
	48.314000	0.312599
	48.315000	0.326874
	48.316000	0.328820
	48.317000	0.325900
	48.318000	0.331416
	48.319000	0.333038
	48.320000	0.351855
	48.321000	0.457295
	48.322000	0.476437
	48.323000	0.416417
	48.324000	0.383000
	48.325000	0.361912
	48.326000	0.312599
	48.327000	0.279182
	48.328000	0.261987
	48.329000	0.243819
	48.330000	0.222082
	48.331000	0.227922
	48.332000	0.213971
	48.333000	0.231815
	48.334000	0.277236
	48.335000	0.346015
	48.336000	0.376836
	48.337000	0.360939
	48.338000	0.340500
	48.339000	0.373916
	48.340000	0.412524
	48.341000	0.419985
	48.342000	0.513422
	48.343000	0.448535
	48.344000	0.347313
	48.345000	0.252903
	48.346000	0.168875
	48.347000	0.100420
	48.348000	0.087768
	48.349000	0.079981
	48.350000	0.052405
	48.351000	0.030992
	48.352000	0.035534
	48.353000	0.120211
	48.354000	0.160765
	48.355000	0.207807
	48.356000	0.223380
	48.357000	0.275289
	48.358000	0.288915
	48.359000	0.318114
	48.360000	0.337580
	48.361000	0.362886
	48.362000	0.400520
	48.363000	0.411875
	48.364000	0.407657
	48.365000	0.412199
	48.366000	0.480330
	48.367000	0.449509
	48.368000	0.401817
	48.369000	0.355424
	48.370000	0.291186
	48.371000	0.284049
	48.372000	0.258743
	48.373000	0.210403
	48.374000	0.203914
	48.375000	0.188017
	48.376000	0.196128
	48.377000	0.189315
	48.378000	0.210727
	48.379000	0.235708
	48.380000	0.276262
	48.381000	0.332065
	48.382000	0.345691
	48.383000	0.346340
	48.384000	0.337255
	48.385000	0.310328
	48.386000	0.293133
	48.387000	0.286320
	48.388000	0.300919
	48.389000	0.365481
	48.390000	0.353801
	48.391000	0.389813
	48.392000	0.428421
	48.393000	0.454375
	48.394000	0.436532
	48.395000	0.434260
	48.396000	0.422581
	48.397000	0.380405
	48.398000	0.355424
	48.399000	0.331416
	48.400000	0.270098
	48.401000	0.205536
	48.402000	0.148436
	48.403000	0.110478
	48.404000	0.091985
	48.405000	0.089714
	48.406000	0.114371
	48.407000	0.181528
	48.408000	0.206510
	48.409000	0.206185
	48.410000	0.222082
	48.411000	0.312274
	48.412000	0.459242
	48.413000	0.458917
	48.414000	0.414470
	48.415000	0.504662
	48.416000	0.539701
	48.417000	0.495902
	48.418000	0.423554
	48.419000	0.366779
	48.420000	0.267178
	48.421000	0.189639
	48.422000	0.125726
	48.423000	0.076737
	48.424000	0.138703
	48.425000	0.191586
	48.426000	0.220785
	48.427000	0.248361
	48.428000	0.229869
	48.429000	0.267178
	48.430000	0.268152
	48.431000	0.261338
	48.432000	0.243495
	48.433000	0.210727
	48.434000	0.196452
	48.435000	0.178933
	48.436000	0.217865
	48.437000	0.239277
	48.438000	0.269449
	48.439000	0.272045
	48.440000	0.281129
	48.441000	0.347962
	48.442000	0.422257
	48.443000	0.430367
	48.444000	0.415119
	48.445000	0.407982
	48.446000	0.418688
	48.447000	0.415768
	48.448000	0.388191
	48.449000	0.354775
	48.450000	0.297026
	48.451000	0.287617
	48.452000	0.273667
	48.453000	0.261338
	48.454000	0.263285
	48.455000	0.275938
	48.456000	0.224678
	48.457000	0.221758
	48.458000	0.219811
	48.459000	0.210727
	48.460000	0.195154
	48.461000	0.221758
	48.462000	0.251606
	48.463000	0.325900
	48.464000	0.324603
	48.465000	0.395653
	48.466000	0.388516
	48.467000	0.409279
	48.468000	0.405386
	48.469000	0.347313
	48.470000	0.305137
	48.471000	0.264258
	48.472000	0.241548
	48.473000	0.179257
	48.474000	0.181528
	48.475000	0.201643
	48.476000	0.198074
	48.477000	0.180555
	48.478000	0.234735
	48.479000	0.296053
	48.480000	0.303515
	48.481000	0.362886
	48.482000	0.403764
	48.483000	0.376187
	48.484000	0.337255
	48.485000	0.315194
	48.486000	0.302866
	48.487000	0.286320
	48.488000	0.311950
	48.489000	0.285671
	48.490000	0.244468
	48.491000	0.216891
	48.492000	0.200994
	48.493000	0.243495
	48.494000	0.263285
	48.495000	0.273342
	48.496000	0.289888
	48.497000	0.300919
	48.498000	0.295404
	48.499000	0.320061
	48.500000	0.350882
	48.501000	0.370023
	48.502000	0.383000
	48.503000	0.369050
	48.504000	0.385920
	48.505000	0.393382
	48.506000	0.365157
	48.507000	0.347962
	48.508000	0.383000
	48.509000	0.389813
	48.510000	0.435883
	48.511000	0.457295
	48.512000	0.455673
	48.513000	0.392409
	48.514000	0.334984
	48.515000	0.357370
	48.516000	0.369699
	48.517000	0.303190
	48.518000	0.194181
	48.519000	0.131566
	48.520000	0.106585
	48.521000	0.067328
	48.522000	0.059218
	48.523000	0.067653
	48.524000	0.124428
	48.525000	0.169849
	48.526000	0.182502
	48.527000	0.180879
	48.528000	0.247712
	48.529000	0.360939
	48.530000	0.379432
	48.531000	0.387218
	48.532000	0.384298
	48.533000	0.330767
	48.534000	0.292159
	48.535000	0.249659
	48.536000	0.215918
	48.537000	0.191586
	48.538000	0.212998
	48.539000	0.201643
	48.540000	0.159467
	48.541000	0.145841
	48.542000	0.144868
	48.543000	0.216567
	48.544000	0.293133
	48.545000	0.352828
	48.546000	0.361588
	48.547000	0.417714
	48.548000	0.425501
	48.549000	0.399871
	48.550000	0.379432
	48.551000	0.360290
	48.552000	0.337904
	48.553000	0.308057
	48.554000	0.273342
	48.555000	0.245117
	48.556000	0.228571
	48.557000	0.229869
	48.558000	0.257445
	48.559000	0.271396
	48.560000	0.286644
	48.561000	0.287293
	48.562000	0.275289
	48.563000	0.295404
	48.564000	0.313896
	48.565000	0.341797
	48.566000	0.329794
	48.567000	0.321358
	48.568000	0.322007
	48.569000	0.336931
	48.570000	0.326225
	48.571000	0.317141
	48.572000	0.303839
	48.573000	0.282751
	48.574000	0.286320
	48.575000	0.301568
	48.576000	0.310003
	48.577000	0.321034
	48.578000	0.365157
	48.579000	0.359966
	48.580000	0.342122
	48.581000	0.343744
	48.582000	0.352179
	48.583000	0.331091
	48.584000	0.345042
	48.585000	0.331740
	48.586000	0.302541
	48.587000	0.321683
	48.588000	0.357046
	48.589000	0.315519
	48.590000	0.292159
	48.591000	0.311625
	48.592000	0.312599
	48.593000	0.283400
	48.594000	0.267827
	48.595000	0.279182
	48.596000	0.315843
	48.597000	0.344069
	48.598000	0.386245
	48.599000	0.360615
	48.600000	0.355748
	48.601000	0.327522
	48.602000	0.302541
	48.603000	0.274316
	48.604000	0.296377
	48.605000	0.299946
	48.606000	0.298324
	48.607000	0.300270
	48.608000	0.250632
	48.609000	0.207158
	48.610000	0.181204
	48.611000	0.140325
	48.612000	0.233762
	48.613000	0.251606
	48.614000	0.266529
	48.615000	0.270747
	48.616000	0.253228
	48.617000	0.257121
	48.618000	0.248037
	48.619000	0.222731
	48.620000	0.186395
	48.621000	0.202941
	48.622000	0.215269
	48.623000	0.196777
	48.624000	0.216891
	48.625000	0.209754
	48.626000	0.213647
	48.627000	0.230193
	48.628000	0.249010
	48.629000	0.281453
	48.630000	0.301892
	48.631000	0.316167
	48.632000	0.315843
	48.633000	0.323954
	48.634000	0.320385
	48.635000	0.313572
	48.636000	0.309679
	48.637000	0.295079
	48.638000	0.360290
	48.639000	0.366454
	48.640000	0.332713
	48.641000	0.354775
	48.642000	0.348611
	48.643000	0.343095
	48.644000	0.337904
	48.645000	0.408955
	48.646000	0.365481
	48.647000	0.340175
	48.648000	0.334011
	48.649000	0.341149
	48.650000	0.357370
	48.651000	0.328171
	48.652000	0.354775
	48.653000	0.375214
	48.654000	0.342122
	48.655000	0.315194
	48.656000	0.307408
	48.657000	0.292159
	48.658000	0.292808
	48.659000	0.270747
	48.660000	0.232140
	48.661000	0.224029
	48.662000	0.240575
	48.663000	0.236682
	48.664000	0.213971
	48.665000	0.212998
	48.666000	0.183475
	48.667000	0.183799
	48.668000	0.218189
	48.669000	0.246090
	48.670000	0.240250
	48.671000	0.247063
	48.672000	0.246090
	48.673000	0.233437
	48.674000	0.269774
	48.675000	0.311950
	48.676000	0.314221
	48.677000	0.318763
	48.678000	0.327847
	48.679000	0.320709
	48.680000	0.309354
	48.681000	0.311950
	48.682000	0.312599
	48.683000	0.305461
	48.684000	0.318763
	48.685000	0.300919
	48.686000	0.283075
	48.687000	0.299621
	48.688000	0.318763
	48.689000	0.342122
	48.690000	0.360615
	48.691000	0.350557
	48.692000	0.328820
	48.693000	0.298324
	48.694000	0.309030
	48.695000	0.316816
	48.696000	0.347637
	48.697000	0.407657
	48.698000	0.396626
	48.699000	0.386569
	48.700000	0.326225
	48.701000	0.333038
	48.702000	0.302217
	48.703000	0.269774
	48.704000	0.260041
	48.705000	0.262636
	48.706000	0.212025
	48.707000	0.187044
	48.708000	0.188017
	48.709000	0.200994
	48.710000	0.209105
	48.711000	0.230842
	48.712000	0.251606
	48.713000	0.257445
	48.714000	0.271071
	48.715000	0.285671
	48.716000	0.301892
	48.717000	0.376187
	48.718000	0.369699
	48.719000	0.399871
	48.720000	0.405711
	48.721000	0.431016
	48.722000	0.383000
	48.723000	0.315519
	48.724000	0.281778
	48.725000	0.256796
	48.726000	0.253228
	48.727000	0.239277
	48.728000	0.220460
	48.729000	0.197101
	48.730000	0.226949
	48.731000	0.217865
	48.732000	0.252254
	48.733000	0.328171
	48.734000	0.331416
	48.735000	0.338878
	48.736000	0.319412
	48.737000	0.289240
	48.738000	0.263285
	48.739000	0.282751
	48.740000	0.266205
	48.741000	0.233762
	48.742000	0.233437
	48.743000	0.254850
	48.744000	0.285346
	48.745000	0.271071
	48.746000	0.243170
	48.747000	0.268476
	48.748000	0.309354
	48.749000	0.292159
	48.750000	0.279507
	48.751000	0.273667
	48.752000	0.314545
	48.753000	0.295079
	48.754000	0.291511
	48.755000	0.297999
	48.756000	0.277236
	48.757000	0.337255
	48.758000	0.358668
	48.759000	0.374890
	48.760000	0.371645
	48.761000	0.395978
	48.762000	0.419337
	48.763000	0.398897
	48.764000	0.349259
	48.765000	0.309354
	48.766000	0.273991
	48.767000	0.270098
	48.768000	0.253228
	48.769000	0.220460
	48.770000	0.212998
	48.771000	0.231815
	48.772000	0.355748
	48.773000	0.395329
	48.774000	0.403764
	48.775000	0.404088
	48.776000	0.328820
	48.777000	0.296053
	48.778000	0.247063
	48.779000	0.260365
	48.780000	0.256796
	48.781000	0.222082
	48.782000	0.177635
	48.783000	0.151356
	48.784000	0.202292
	48.785000	0.269449
	48.786000	0.282751
	48.787000	0.281129
	48.788000	0.278209
	48.789000	0.304163
	48.790000	0.280155
	48.791000	0.268800
	48.792000	0.271071
	48.793000	0.264907
	48.794000	0.266529
	48.795000	0.352179
	48.796000	0.320709
	48.797000	0.370023
	48.798000	0.357046
	48.799000	0.306759
	48.800000	0.248361
	48.801000	0.345366
	48.802000	0.309679
	48.803000	0.332065
	48.804000	0.265232
	48.805000	0.207807
	48.806000	0.146814
	48.807000	0.202616
	48.808000	0.240899
	48.809000	0.232140
	48.810000	0.295404
	48.811000	0.321034
	48.812000	0.322332
	48.813000	0.290537
	48.814000	0.233113
	48.815000	0.281129
	48.816000	0.343744
	48.817000	0.356072
	48.818000	0.366779
	48.819000	0.337904
	48.820000	0.326549
	48.821000	0.276262
	48.822000	0.273342
	48.823000	0.209754
	48.824000	0.182502
	48.825000	0.218189
	48.826000	0.236357
	48.827000	0.263934
	48.828000	0.270747
	48.829000	0.267178
	48.830000	0.329145
	48.831000	0.474166
	48.832000	0.503040
	48.833000	0.467353
	48.834000	0.400195
	48.835000	0.376187
	48.836000	0.400844
	48.837000	0.395978
	48.838000	0.331091
	48.839000	0.261338
	48.840000	0.207807
	48.841000	0.183799
	48.842000	0.177960
	48.843000	0.169524
	48.844000	0.154925
	48.845000	0.162711
	48.846000	0.184448
	48.847000	0.202616
	48.848000	0.289240
	48.849000	0.278858
	48.850000	0.262312
	48.851000	0.286969
	48.852000	0.318114
	48.853000	0.298648
	48.854000	0.318114
	48.855000	0.274316
	48.856000	0.240899
	48.857000	0.221109
	48.858000	0.231491
	48.859000	0.226624
	48.860000	0.256148
	48.861000	0.274316
	48.862000	0.271720
	48.863000	0.307408
	48.864000	0.332389
	48.865000	0.353153
	48.866000	0.380405
	48.867000	0.358343
	48.868000	0.342446
	48.869000	0.358343
	48.870000	0.377161
	48.871000	0.317465
	48.872000	0.284373
	48.873000	0.298973
	48.874000	0.519586
	48.875000	0.513097
	48.876000	0.506933
	48.877000	0.437829
	48.878000	0.338553
	48.879000	0.261338
	48.880000	0.274965
	48.881000	0.315519
	48.882000	0.286969
	48.883000	0.209754
	48.884000	0.271720
	48.885000	0.239602
	48.886000	0.218513
	48.887000	0.175364
	48.888000	0.148761
	48.889000	0.207483
	48.890000	0.298973
	48.891000	0.297026
	48.892000	0.304488
	48.893000	0.225002
	48.894000	0.141299
	48.895000	0.164009
	48.896000	0.209754
	48.897000	0.203914
	48.898000	0.279831
	48.899000	0.280804
	48.900000	0.312599
	48.901000	0.285995
	48.902000	0.395978
	48.903000	0.344393
	48.904000	0.341473
	48.905000	0.368725
	48.906000	0.380080
	48.907000	0.332713
	48.908000	0.245117
	48.909000	0.214945
	48.910000	0.212674
	48.911000	0.201967
	48.912000	0.215594
	48.913000	0.190937
	48.914000	0.168875
	48.915000	0.281129
	48.916000	0.304812
	48.917000	0.265880
	48.918000	0.228246
	48.919000	0.334336
	48.920000	0.344717
	48.921000	0.424852
	48.922000	0.506933
	48.923000	0.413172
	48.924000	0.376512
	48.925000	0.346988
	48.926000	0.345691
	48.927000	0.302217
	48.928000	0.278533
	48.929000	0.306434
	48.930000	0.294106
	48.931000	0.262961
	48.932000	0.238304
	48.933000	0.213647
	48.934000	0.184773
	48.935000	0.199696
	48.936000	0.235384
	48.937000	0.214945
	48.938000	0.187692
	48.939000	0.199048
	48.940000	0.205212
	48.941000	0.189964
	48.942000	0.322980
	48.943000	0.400844
	48.944000	0.397600
	48.945000	0.384298
	48.946000	0.368725
	48.947000	0.345691
	48.948000	0.385920
	48.949000	0.361912
	48.950000	0.335958
	48.951000	0.298973
	48.952000	0.257445
	48.953000	0.279507
	48.954000	0.541972
	48.955000	0.583823
	48.956000	0.550083
	48.957000	0.513422
	48.958000	0.396951
	48.959000	0.269449
	48.960000	0.144868
	48.961000	0.083226
	48.962000	0.070897
	48.963000	0.006984
	48.964000	-0.024810
	48.965000	0.071546
	48.966000	0.076737
	48.967000	0.076412
	48.968000	0.149734
	48.969000	0.195803
	48.970000	0.244468
	48.971000	0.270423
	48.972000	0.288915
	48.973000	0.271071
	48.974000	0.294430
	48.975000	0.314545
	48.976000	0.375214
	48.977000	0.478059
	48.978000	0.554949
	48.979000	0.631515
	48.980000	0.614969
	48.981000	0.589988
	48.982000	0.540025
	48.983000	0.436207
	48.984000	0.350882
	48.985000	0.279182
	48.986000	0.183799
	48.987000	0.131241
	48.988000	0.131890
	48.989000	0.186395
	48.990000	0.217540
	48.991000	0.299946
	48.992000	0.338878
	48.993000	0.362561
	48.994000	0.371321
	48.995000	0.348611
	48.996000	0.291835
	48.997000	0.271071
	48.998000	0.269449
	48.999000	0.301568
	49.000000	0.326874
	49.001000	0.260365
	49.002000	0.305137
	49.003000	0.334660
	49.004000	0.432638
	49.005000	0.339202
	49.006000	0.199372
	49.007000	0.139028
	49.008000	0.170173
	49.009000	0.211376
	49.010000	0.196777
	49.011000	0.174066
	49.012000	0.242197
	49.013000	0.381054
	49.014000	0.308381
	49.015000	0.298324
	49.016000	0.265880
	49.017000	0.240250
	49.018000	0.312599
	49.019000	0.310976
	49.020000	0.233762
	49.021000	0.204563
	49.022000	0.136757
	49.023000	0.095878
	49.024000	0.146814
	49.025000	0.232464
	49.026000	0.276262
	49.027000	0.228571
	49.028000	0.246415
	49.029000	0.292808
	49.030000	0.291186
	49.031000	0.261338
	49.032000	0.304163
	49.033000	0.336931
	49.034000	0.402142
	49.035000	0.397924
	49.036000	0.308381
	49.037000	0.303515
	49.038000	0.351530
	49.039000	0.421932
	49.040000	0.506609
	49.041000	0.492658
	49.042000	0.463135
	49.043000	0.396626
	49.044000	0.329469
	49.045000	0.284373
	49.046000	0.268152
	49.047000	0.479356
	49.048000	0.406035
	49.049000	0.317465
	49.050000	0.206834
	49.051000	0.138703
	49.052000	0.111776
	49.053000	0.097176
	49.054000	0.098474
	49.055000	0.091985
	49.056000	0.041049
	49.057000	0.128322
	49.058000	0.246090
	49.059000	0.266854
	49.060000	0.495902
	49.061000	0.585121
	49.062000	0.586419
	49.063000	0.548460
	49.064000	0.496876
	49.065000	0.446913
	49.066000	0.329145
	49.067000	0.225651
	49.068000	0.113073
	49.069000	0.032290
	49.070000	-0.018970
	49.071000	-0.026108
	49.072000	-0.048494
	49.073000	0.001144
	49.074000	0.209105
	49.075000	0.344069
	49.076000	0.440100
	49.077000	0.393707
	49.078000	0.424528
	49.079000	0.477410
	49.080000	0.466379
	49.081000	0.462162
	49.082000	0.417390
	49.083000	0.328820
	49.084000	0.331416
	49.085000	0.322980
	49.086000	0.288591
	49.087000	0.218189
	49.088000	0.163360
	49.089000	0.199048
	49.090000	0.249659
	49.091000	0.395653
	49.092000	0.715867
	49.093000	0.640275
	49.094000	0.517964
	49.095000	0.407008
	49.096000	0.261338
	49.097000	0.153627
	49.098000	0.115344
	49.099000	0.113073
	49.100000	0.060515
	49.101000	0.058244
	49.102000	0.067328
	49.103000	-0.022539
	49.104000	0.011526
	49.105000	0.147787
	49.106000	0.202292
	49.107000	0.266854
	49.108000	0.307083
	49.109000	0.311950
	49.110000	0.386245
	49.111000	0.390138
	49.112000	0.430367
	49.113000	0.494929
	49.114000	0.592908
	49.115000	0.479032
	49.116000	0.423230
	49.117000	0.418363
	49.118000	0.373592
	49.119000	0.346015
	49.120000	0.332713
	49.121000	0.320061
	49.122000	0.188666
	49.123000	0.159143
	49.124000	0.317465
	49.125000	0.509853
	49.126000	0.425825
	49.127000	0.402791
	49.128000	0.309030
	49.129000	0.221109
	49.130000	0.196452
	49.131000	0.153627
	49.132000	0.112749
	49.133000	0.194181
	49.134000	0.309030
	49.135000	0.275289
	49.136000	0.241224
	49.137000	0.384947
	49.138000	0.348611
	49.139000	0.305786
	49.140000	0.241873
	49.141000	0.204563
	49.142000	0.118913
	49.143000	0.153952
	49.144000	0.254201
	49.145000	0.290537
	49.146000	0.223056
	49.147000	0.438154
	49.148000	0.529319
	49.149000	0.704512
	49.150000	0.632813
	49.151000	0.503364
	49.152000	0.310003
	49.153000	0.130593
	49.154000	0.045591
	49.155000	0.031641
	49.156000	0.050782
	49.157000	0.041049
	49.158000	0.039427
	49.159000	0.130917
	49.160000	0.210403
	49.161000	0.239602
	49.162000	0.233437
	49.163000	0.269449
	49.164000	0.295404
	49.165000	0.302866
	49.166000	0.254201
	49.167000	0.240899
	49.168000	0.213323
	49.169000	0.301568
	49.170000	0.357046
	49.171000	0.531914
	49.172000	0.504662
	49.173000	0.415768
	49.174000	0.341473
	49.175000	0.320061
	49.176000	0.264907
	49.177000	0.241548
	49.178000	0.253877
	49.179000	0.238953
	49.180000	0.209429
	49.181000	0.346015
	49.182000	0.417714
	49.183000	0.399871
	49.184000	0.345366
	49.185000	0.378458
	49.186000	0.379756
	49.187000	0.442047
	49.188000	0.445616
	49.189000	0.332065
	49.190000	0.348611
	49.191000	0.250957
	49.192000	0.188990
	49.193000	0.214296
	49.194000	0.241224
	49.195000	0.209105
	49.196000	0.163360
	49.197000	0.235384
	49.198000	0.335633
	49.199000	0.412524
	49.200000	0.474490
	49.201000	0.384947
	49.202000	0.337904
	49.203000	0.244144
	49.204000	0.306759
	49.205000	0.303515
	49.206000	0.236033
	49.207000	0.157520
	49.208000	0.163360
	49.209000	0.210403
	49.210000	0.191910
	49.211000	0.167253
	49.212000	0.126699
	49.213000	0.169524
	49.214000	0.200021
	49.215000	0.230193
	49.216000	0.395978
	49.217000	0.699321
	49.218000	0.993256
	49.219000	0.788540
	49.220000	0.607831
	49.221000	0.449509
	49.222000	0.332065
	49.223000	0.208132
	49.224000	0.089065
	49.225000	0.002442
	49.226000	0.004713
	49.227000	-0.042329
	49.228000	-0.034219
	49.229000	-0.042978
	49.230000	0.259716
	49.231000	0.503689
	49.232000	0.449184
	49.233000	0.394355
	49.234000	0.359641
	49.235000	0.255823
	49.236000	0.285346
	49.237000	0.256148
	49.238000	0.321034
	49.239000	0.223704
	49.240000	0.142272
	49.241000	0.010877
	49.242000	0.020610
	49.243000	0.111127
	49.244000	0.225651
	49.245000	0.262961
	49.246000	0.327522
	49.247000	0.293457
	49.248000	0.339202
	49.249000	0.383974
	49.250000	0.360939
	49.251000	0.315194
	49.252000	0.278858
	49.253000	0.273667
	49.254000	0.256148
	49.255000	0.200994
	49.256000	0.158818
	49.257000	0.136432
	49.258000	0.189639
	49.259000	0.194506
	49.260000	0.221433
	49.261000	0.310652
	49.262000	0.292484
	49.263000	0.295079
	49.264000	0.362237
	49.265000	0.448211
	49.266000	0.417714
